user_id,gender_cd,age,foreigner_yn,os_type
5a2dd95da199636,1,30,N,A
64b0ebb9bafd472,2,27,N,A
3dbde24802841ca,2,26,N,A
824aea6e0f242bf,2,27,N,B
b25fc91ff3134b8,2,20,N,B
e7b38b93461dba0,1,35,N,A
6b3634d833154d9,1,20,N,A
db2f387eb9f4844,1,22,N,B
4a8c92851fd3643,2,26,N,A
35235ab7f955369,1,59,N,A
f0a521b3ca47f0a,1,20,N,A
af9da98eade5211,2,41,N,A
53047c02dc4c6c7,2,25,N,B
1f969282d19e5ba,2,25,N,A
9236cfe01cde363,1,38,N,A
900164432bbff27,2,34,N,A
086f4d7e2921575,1,38,N,A
e0e826792d11f96,2,25,N,A
70374968eef834c,1,19,N,B
541f928f12bf3f1,2,31,N,A
376fd59d72d2713,2,31,N,A
d8b176a99e61e15,1,35,N,A
c5958f9cd319979,1,27,N,B
acab355ba62b1df,2,27,N,A
93b79ba2f5fd5f0,1,27,N,B
c210d7f55f4b3fb,1,42,N,A
182674b424360c5,1,28,N,B
a8454e2deed442d,2,28,N,B
eb3f67f465df40f,2,26,N,A
3d6e465f218816f,1,28,N,B
ec2ddd20cbe3412,1,29,N,A
bc8cf65e8e7994a,1,42,N,A
559b584bc40323f,2,28,N,A
62001c2285150bf,2,24,N,A
519b74a02a32927,2,30,N,A
62c4d7d8b671825,1,32,N,B
1fdc470b1418d0a,2,28,N,A
5a004ec1e0b6e55,1,25,N,B
53dc03601697cb8,1,23,N,B
8a24b0abbc623b6,1,26,N,A
9ac41d4fcf15842,2,23,N,A
d73207358b9a86a,2,23,N,A
fc0ded245d621cc,1,42,N,A
9b56f1fcb0247b2,2,23,N,A
8be88a2a9af1e9a,2,34,N,B
63701d0cba25e58,1,25,N,A
6ff56a41f1e1ea3,1,51,N,B
270e4d2b12d7b09,1,20,N,A
04a745f61dc70d8,1,31,N,B
0def79588f56d4e,1,43,N,A
364388918421455,2,27,N,A
7d65d057d604deb,2,40,N,B
629dc9aa7f84f12,2,26,N,B
f74c0a8de97a7d3,1,28,N,A
804abe2c6860e74,1,42,N,A
e46c99e9e898567,1,28,N,A
4bf602ba6edb83b,2,21,N,A
3a5f4b425b67211,1,37,N,A
7adb214d4a0cd84,2,29,N,A
62cfd280baffbbd,1,33,N,A
8b79c523482874c,1,23,N,A
2e93a3a8f5f2fca,1,28,N,A
65c2f2dd8f492a9,2,22,N,A
2543bd39dd05ccc,2,30,N,B
f4c6df94ae604b5,1,21,N,A
03e70655215fea1,2,27,N,A
e80b366aa001d34,2,35,N,A
c28becc7d1c62fe,1,19,N,A
87b695699be7744,1,27,N,B
54c66f0952daa16,2,26,N,B
fe914a399934aa6,1,22,N,B
7d2527e17a8f746,2,37,N,A
2027b24f468bad8,1,20,N,B
8e01c0f13549242,1,40,N,B
8d2b514c2ea02cf,2,26,N,B
1025f8415b682a5,1,33,N,A
b55eec5952e8c3e,1,17,N,B
fd6f6fc39f64386,2,25,N,A
faf0f6fac49a21d,2,30,N,A
b511d0bb62671c7,2,30,N,A
85126f072bb5105,2,30,N,A
b16c1b5b859e3ca,2,43,N,B
a347121a7bdf4fc,2,30,N,A
32f785189fcf7b3,2,20,N,A
32522408e6820a1,1,30,N,A
fc78d3a40ba51b3,2,30,N,A
28cec51a7f4b3c7,1,22,N,A
20ffdf5d2450886,1,28,N,A
da2e8a6860fe098,2,41,N,A
c2ea7592bc362d1,1,21,N,A
bf73c32763db38e,1,22,N,B
3798ae8b114b2ec,1,34,N,B
5165b650924531f,2,48,N,A
e2b28b87b899fa2,1,23,N,B
37e930c719ed721,1,22,N,A
0f821738d62e11f,1,43,N,A
b650fb3b460f44f,1,19,N,A
25ddff728770fc3,1,28,N,A
0886ba80e7648cf,2,37,N,A
d5c93c05888341a,1,21,N,B
be7c6ac01fcdc40,1,22,N,A
69c78b47d3f0e7d,2,41,N,A
5794768e267b6fb,2,25,N,A
7af9248620a89ca,1,35,N,A
a0e47915d0a2097,1,24,N,B
927df081cb6ee0a,1,39,N,A
140add386582449,2,34,N,B
2859d717b52194b,2,23,N,B
bf840650d5c9b4f,2,20,N,A
254187fa40ada1d,2,33,N,B
12806f21a856d66,2,29,N,A
e27542c4afb4da2,1,24,N,B
c4365964d923726,1,26,N,B
03fac85bb5b1c2a,2,27,N,A
4fef0d2d9f8ef4f,1,42,N,A
18ff5a024abad24,2,32,N,A
71a9e2ebed891ec,2,26,N,A
a9461d2ab5d9cc4,2,25,N,B
5983e7f19d01635,1,28,N,B
f5e4ea9540c2f1f,2,21,N,B
b9a146b4a25b241,2,26,N,B
f86d6d1723ad674,2,31,N,A
ea663bf3ee8b625,2,20,N,A
98adadd583de575,1,28,N,A
668a70387a7255f,1,25,N,B
a940f11ddb81b4c,1,22,N,B
e3235ed9dc85b8c,1,26,N,A
e8d30ef8bfc98e1,1,23,N,A
63fcdd09975c9d7,1,32,N,A
5c8a7b0e490ff5e,2,26,N,A
f14d1b79cb5eb71,2,30,N,B
3a312188a43b00b,1,28,N,A
2971248fa59381c,1,45,N,A
00c56a9c40531c5,1,30,N,A
4f30f4cac16aa63,2,30,N,B
be83b6a4c3ba357,1,28,N,B
c301c507ed26e7e,1,38,N,A
51d23dfa0206746,1,37,N,A
6827372301a23df,1,34,N,A
733ddae5cc8b8e8,1,37,N,A
bab96a2384a94a3,1,23,N,A
ff379a2eb99c655,2,22,N,A
ba27898d4276c4c,2,24,N,A
6ddef24ac572545,1,34,N,A
48697c8ac97d749,2,20,N,A
d38a3a1287c6b66,1,38,N,A
6f7babacded40ac,1,40,N,B
0514d8ed54faae7,1,36,N,A
38da9dcf94813a1,1,26,N,B
02caf03aa9c8f34,2,24,N,A
412ea5a34e6b0aa,1,21,N,B
cce42760f36ec35,2,38,N,B
e0fc6082cdfe86f,1,31,N,B
b03408078218d3e,2,24,N,B
06941a1a6d86a75,1,23,N,B
1e3a587900fff77,1,20,N,B
18d47873a9b9c54,1,20,N,B
ed6a0252d6b29e8,1,33,N,B
7f331da7a5b198c,2,24,N,A
6777cfdfacb6af3,1,41,N,B
fcb77f38e4bfd16,1,38,N,A
1d5989f9980b2eb,1,24,N,B
4dbecbc5d960e59,1,50,N,A
daf2fd832f14ddf,2,27,N,A
5f34a7c0ccf50f7,2,46,N,A
8b58d1d77db61f0,2,27,N,A
cdccedbfde97e0c,1,26,N,A
83927743bbc81c0,1,33,N,B
e9230376f4f9425,2,30,N,A
b428c90c093d981,2,30,N,A
6bef45d2d6398d6,2,27,N,A
c999a8390828ad1,1,25,N,B
c6228e44d77f47f,1,33,N,A
cce725db8c2ff1a,1,22,N,A
74975b7ae4f2d51,1,31,N,A
8c43aafd7c4f986,1,23,N,A
fa68ff0c808722b,2,43,N,A
53fe5026b00cd25,1,28,N,B
d86ed6c404302e7,1,44,N,A
f5996f7239fdf07,1,30,N,B
17c7c4a1398c091,1,47,N,A
4293a7b7e222e96,2,33,N,B
fa97c1a4b46782a,2,24,N,A
fa5f589df292270,1,26,N,B
55de0cc6146e5ba,2,39,N,A
8513fcc3013a5b7,1,21,N,B
662ee74e24ad8a1,1,28,N,A
0cbe5cbe889ae57,1,28,N,A
a512c5e22519f98,1,23,N,B
21198750bfc6596,2,33,N,A
dcc562e4275bf5e,1,28,N,A
210052c8ad42078,2,26,N,A
f7526f079673ca9,2,28,N,A
1a78d15e20566e2,1,25,N,B
80f6197860fc1f1,2,35,N,A
83363ac56b627ce,1,31,N,A
e50d6d947bf4a76,1,27,N,A
364c2377c93065c,1,27,N,B
b0d9c3179a6c904,1,49,N,A
fb2cc613b85e5f7,2,19,N,B
707453904a34c6c,2,25,N,B
af029ca7bde7768,1,32,N,B
610f16ca2f88b7e,1,24,N,B
fede0e480af07da,1,20,N,A
780a411a556f185,1,25,N,B
047dbcdfd4b24a1,1,43,N,B
ead3b6379761b47,2,30,N,A
22122fb582f6d3a,1,23,N,B
5c69c15829d43db,2,47,N,A
07b5c2c5730fa0d,1,20,N,B
20f7be676880113,2,40,N,A
6b4be9247e2152a,1,24,N,B
4225f79fa47b106,1,32,N,B
6eb431fe05569b5,1,48,N,B
1ec0efc77c6bbaf,2,31,N,A
07df412ffc4c096,2,24,N,A
034826d4af626c9,1,24,N,A
28bf5a0693cdba4,1,37,N,A
40d3796e8b44f1a,2,28,N,A
0fcea82ebe03f8a,1,36,N,A
f92102e0be6f9fa,1,27,N,B
2a18bcae900e194,2,34,N,B
b3bffe2ba068941,2,21,N,A
6f83c2f71ea8a5d,2,30,N,A
e745049f32935a2,1,46,N,A
1f31498547953d9,2,30,N,B
ab2cf3357fc0f37,2,29,N,B
7eef6a264819191,2,35,N,B
00b243236146f6b,1,38,N,A
9274bd4fb0ee184,1,30,N,A
efb870343336dbf,1,27,N,B
71c495c5a38283b,1,35,N,B
fb6bb9efcc576b6,1,43,N,B
816ced04f1ff307,2,31,N,A
ff4c689566a99b0,1,36,N,A
4a573041345d872,2,47,N,B
0e5a37d0c31b144,2,21,N,B
e55693d2217d168,1,20,N,A
e6bb41b3ec406a0,1,40,N,B
ee0728667e2dac3,1,41,N,A
29b216f935a9ab0,1,29,N,A
65523d40400205a,1,43,N,A
ab77a92ba6d3e36,1,21,N,B
92d8044e698d967,2,36,N,A
3fd9dabefb28872,1,24,N,B
84bd280664e44b9,1,21,N,B
236eaf21e1ec2ce,1,32,N,A
da6db571e403530,1,20,N,B
327ce59c1f71abf,2,36,N,A
aad5c52df7a881d,1,49,N,A
cba2978b1a8c3cc,1,26,N,A
285f8d235dacb1d,2,30,N,A
7744b328b30f763,2,21,N,B
959a6ca587e01cf,1,31,N,A
6dc81fa5646cf77,1,24,N,B
6375048aae08d9b,1,42,N,A
5795e56dcde2c3c,1,30,N,A
9fbd13e947f8807,2,36,N,A
d322f10a77a64e0,2,35,N,A
ba9e04dabc6a899,1,21,N,B
712a2bc6e7d1c96,2,33,N,A
1d2ee7aa04d1488,1,20,N,B
dd9843a95b892d5,1,33,N,A
80169bb6087a019,2,34,N,B
c204643833ed1c9,2,30,N,A
47ccb87b9d76426,1,29,N,A
73e569f705cc2db,2,31,N,A
de8e62320a4c01f,1,37,N,B
d9fc619cd1ef6a5,2,33,N,A
bc25a2f98ee53ea,2,26,N,A
1fb7633faaf7df3,2,24,N,B
ee8e479c36eeba8,1,23,N,B
7426484cf62ab1b,2,46,N,B
7e7e869d303acd6,2,28,N,A
41443498a1f1e05,1,40,N,B
de8b4cb95dabedf,2,30,N,A
1e32b1fff9e23d6,2,31,N,A
f34ecebec3c7921,2,21,N,B
49e19edd9556f96,1,23,N,B
2038219b627f732,2,43,N,A
89d9ca015035627,1,22,N,B
986c4454c1802d8,1,44,N,A
9e5d306003ae27a,2,37,N,A
aa4920f2d61309b,1,22,N,A
02f61f32b892891,1,32,N,A
a525ade6eabb686,2,29,N,A
2888a9b54179eb5,2,26,N,B
516b9dd8acce6a0,2,27,N,A
6e6fe638286daa9,2,23,N,A
8a66e5cdb0f110b,1,21,N,A
60e0b18f24b89f6,1,23,N,B
b61a1e3aa21a692,2,28,N,B
b8127d60725093a,1,26,N,B
131b882d678389b,2,25,N,B
fa27dad90720dec,1,28,N,A
699965f744c128a,1,31,N,A
66d2b25a9e63da4,2,34,N,A
3e979cdcc7da526,1,26,N,B
89f7f074dfef41e,1,24,N,A
faccdef0c7200c3,1,24,N,A
48d3684b1da7a53,1,27,N,A
66fa17857dd6f43,2,25,N,A
a85825ae6e7a4f9,2,29,N,B
36bbfc801fb1477,2,28,N,A
881d6656e2e2175,2,20,N,A
1507256d92083d1,1,34,N,B
5449c0889a9fb7f,2,47,N,A
b2eaa05bb7f7dbc,2,20,N,A
787201c9bd01f87,1,47,N,A
81551683f42d5e6,2,22,N,A
6f0a092aa3a857a,2,32,N,A
17745a3f4f55ba2,1,40,N,A
baf7a5d86166747,2,36,N,A
328a38a132f3182,2,20,N,A
0e5577da295128c,1,22,N,A
e12c18db3ce3b2e,1,28,N,B
2762cfe18fa7797,1,27,N,A
da19740b880920f,2,29,N,A
8a0cb76bc4618d7,2,25,N,A
90e8679ce83990d,1,21,N,A
e22d00edd0351d1,2,30,N,A
0e1cb7591ee2b7f,2,27,N,A
539554d48d11d15,1,34,N,A
bbb1022220bcfaf,2,33,N,A
8a588917a069dd7,2,32,N,A
ed2583ff75eab61,2,38,N,A
a24321a3564471e,1,22,N,B
352589118646c23,1,26,N,A
da20374c7c70e75,1,28,N,B
1d056eedbd5ad64,1,21,N,A
ae432c54b7d8df1,1,22,N,B
9d037ac9784665b,2,28,N,A
08ba1d23e8784e9,2,25,N,B
d6c756678028a2c,2,29,N,A
465593d6b83316d,1,35,N,A
ca1d595ff49835e,1,33,N,A
81298015e77df0d,1,30,N,B
d19ebbf565cbb80,1,24,N,B
ce12bd66023fe6f,2,30,N,A
809121b615ba5a4,1,24,N,B
3c8d7bc498823b3,1,25,N,B
5818aa45ffc4955,1,20,N,B
dafa5c01b251349,1,27,N,B
bb11194e6f73774,1,30,N,A
1efed654e8083f4,2,38,N,B
8686bb8aad2450f,2,23,N,B
0fdbe66fb97a3d7,2,26,N,A
1459ac71954dcf3,1,20,N,B
80854dd567a53a5,1,25,N,B
c0ae1c119056f01,2,26,N,A
c45ecf526e564ba,2,35,N,A
87f3adf7f955ded,1,36,N,B
834e6a9a87f7762,2,28,N,A
6857b28d57af985,1,28,N,A
beea60d56ff61cc,1,28,N,A
931ea13d05363ef,1,30,N,A
b5ce2e4d573d590,2,25,N,B
c19a22881ff1296,1,21,N,B
bf2cfa1c9080fdc,1,23,N,A
8302d6602c2c461,1,40,N,A
ae992bf8b0d01b6,1,22,N,A
41c3ea7afe812b3,1,23,N,A
57f414cb12c71fe,2,31,N,B
83c28811b09e77c,2,25,N,B
659756546643422,2,35,N,A
1f3ecbb9529e6da,2,26,N,A
50308fe4b49eaef,2,35,N,A
54a938b00b287ae,2,31,N,A
21d4f26dae1ba07,1,43,N,A
180a32f2211dbc3,2,28,N,B
ef6bb3a83b9ac2a,1,28,N,B
29cc87b91249573,2,27,N,A
9bfde70142bff79,2,24,N,A
2a9ffa735c49551,1,57,N,A
ad9d426f53d86e6,2,33,N,B
de7597872511fe4,1,31,N,A
248f53b6dd8922a,1,34,N,B
6261591ce00740a,2,26,N,B
0f5fc311ba4b54f,2,24,N,B
f81337111181ddb,1,42,N,A
1f5cff53f7474d6,1,30,N,B
df1fc15ba3606c1,2,29,N,A
23df9da30818301,2,32,N,A
9502e5ae299f420,1,36,N,B
95a2ecbb90ed36c,1,35,N,A
1a0375bac9a223b,1,31,N,B
566a34eb3ca27f0,1,25,N,A
3f097fe98f024d4,1,29,Y,A
d651d4d3ea41f02,1,22,N,B
eb4a62e4368649f,1,25,N,B
91c2f3b648c151d,2,25,N,A
6114603c67d2916,1,25,N,B
0450fcc9cb5e931,2,26,N,B
7485a258012e75b,2,25,N,B
6a03064f0faa893,2,34,N,B
c364ad9a09c9a58,1,31,N,A
ef9a76d9f2cfd19,1,39,N,A
07fc958b4a82af9,1,21,N,B
913edd9609ca265,1,21,N,B
19768c2ac346993,1,20,N,B
7df783b116e91a4,1,44,N,A
d7f011e525012c5,1,27,N,B
c04d7815d69e2b2,2,29,N,A
583f2417b5b7a72,2,30,N,B
1733ee5e670e88c,2,26,N,B
15899db6cad6b55,2,25,N,A
e1da2398a005120,2,26,N,A
e5e5bde0a725027,2,28,N,A
5b26451a0ec0b87,1,25,N,A
df42cbb02090b9d,2,30,N,A
af08774ac51bb8b,2,54,N,A
ba4f98dee52378e,1,30,N,A
44b7a7900c737c6,1,21,N,B
d8d3fa7a865552c,2,29,N,B
2e293589d5a00a5,1,33,N,B
92c508658959682,1,29,N,A
40c3335872c6bd8,1,31,N,A
9fd210d2695b80a,2,25,N,B
a9410b7c62e9ddd,2,27,N,A
afae303ac5db453,2,29,N,B
8757eaebc466928,1,19,N,B
3aff81f610e0bc4,1,28,N,A
1ce04b753c65433,1,27,N,B
c5aaac94fc652d3,2,27,N,A
3ee6b694fad0183,2,30,N,A
edb8f8c4022f6ca,1,32,N,B
ec0804183273d79,1,34,N,A
21a75ccb9627647,1,37,N,A
1c27b3c9811088d,1,25,N,A
a184f7af7e2e5c3,2,28,N,A
723b10bef1759ae,2,20,N,A
0c967f18adb4652,1,43,N,A
f6ac64d553a2474,2,27,N,A
ae8473d849da8ea,1,24,N,B
169888e933022c4,2,23,N,A
273d4de0f8f7a9a,1,20,N,B
6c5090395acce7d,2,29,N,A
ac087f749c9344f,2,41,N,A
d14527cec70b925,1,26,N,A
b1798873c5551c9,1,23,N,B
57d761ed326279d,2,32,N,B
d92c5e492c531da,2,43,N,A
c60c0d411baef7d,2,31,N,B
b914608f98e1f54,1,48,N,B
4feb40767ca7972,2,21,N,A
0fb4d982d11fbf3,1,31,N,A
c088630e36c875b,2,20,N,B
7b068e4ffa2ec92,1,22,N,B
b71145bc63f7845,1,29,N,A
c1878a2ee1eabad,1,35,N,B
3295cc8fd4db9fd,1,22,N,A
24463316f519dcf,2,31,N,A
cc462dbc328af96,2,45,N,B
6954e747fa1f6c9,2,31,N,A
fa393b250249704,2,28,N,B
770210c5ffdaffb,1,39,N,A
24c12201c6f69fa,1,24,N,B
80f6cbe7c793bda,1,21,N,A
cfde657dc069ff5,2,37,N,A
5eabd286429370f,2,24,N,B
0ab44ee2f2bacfb,1,44,N,A
19a6ed8d795e110,1,32,N,B
faf223f07ca4e0c,2,30,N,A
23087f4f67677d1,2,32,N,A
7510bb570de71cd,1,22,N,A
7b28daa12a18966,1,31,N,B
d60ebe9ef83c505,2,22,N,A
270e2cf5570d096,1,27,N,B
e862c2e71c3ecb5,2,30,N,A
17d89e87ed7e6e8,1,20,N,B
f602b34af871aae,1,23,N,B
c0d7a19ccd65e28,2,37,N,A
40f8f9728f97021,2,22,N,B
ad9e19da4785d64,2,34,N,B
bc0d0ee8ac83226,1,34,N,B
b3a1b820b070ac9,2,29,N,A
1886c8db7c1004f,1,32,N,A
b0871ffeeef25aa,1,22,N,A
6bcfa45a84104db,2,26,N,A
3312bbd90d0b503,1,42,N,A
6d9f10130c7350d,1,27,N,B
b5336faadc2b754,2,26,N,A
ea4a0223e4e95f4,1,33,N,B
bd813c4d4cd5bc3,1,26,N,A
1b6cee9da70b247,1,24,N,B
1775051c444ee1d,2,26,N,A
14edcba035b0cd2,1,41,N,B
742a05d0380594f,1,25,N,A
1f9b89347c3a3c0,2,28,N,B
4e1f91e32cfe58f,1,24,N,B
22c4e79dca81064,2,21,N,B
f700f5b1a8b897a,1,22,N,A
53e32ce4b26e61f,1,20,N,B
98194573d2edc42,2,28,N,B
5ab38a4fe14ee57,2,31,N,B
c9234dba1050c14,1,42,N,A
3f9593153bc1369,1,24,N,A
7a4c73aa42e382a,1,28,N,A
1550b5fb9a41ced,1,27,N,A
d312fdfb61184ce,1,47,N,B
07dd8fc38f30da5,1,39,N,A
5efaf8d36173e23,1,21,N,B
9b901d6ed56d0b8,2,40,N,A
61e0c7d3559666c,1,20,N,A
560cc94ebb0874e,2,20,N,A
88ee0d8425ecf42,2,27,N,B
2cdd24a81a45623,1,43,N,A
a79e4217e14babf,2,28,N,B
e8d6d137571022a,2,20,N,A
c8b8b281610ecf4,1,23,N,B
489fe775fdd3ab7,1,32,N,B
a351f81e63b684c,1,38,N,A
5eb2d6c7a8a6e4d,1,20,N,A
3445ecd89c99a66,2,20,N,B
a235aaf5fd0635a,2,24,N,A
d390358b3d9dcc8,1,20,N,A
8083e71bb949618,2,23,N,B
eeda7e1c612932f,1,26,N,B
49a41c2f8d54d03,2,31,N,A
b1158d873e0634f,1,22,N,B
c179830ac9c47c8,2,27,N,B
f1ccaef258cfeaa,2,24,N,B
725d4d914b6dc33,1,40,N,A
c96e9b0115bda45,1,33,N,A
589a8c5c8b0d621,2,26,N,A
6619581f4e5a6e3,2,24,N,A
6003900f1fa910d,2,26,N,B
f605085f371c25f,2,24,N,A
013baba560da7bc,1,26,N,B
c6ede771090eb17,2,20,N,A
4d8d5d6ffe939de,2,37,N,A
0c4cf7b00a06de4,2,28,N,B
73fe44d04b38fc0,1,31,N,B
62cac98e9f16f77,1,22,N,A
ce84441857b1d30,2,28,N,B
2540bf72738ee08,2,27,N,A
66dc1cedc558830,2,38,N,A
ca611eb746c1b05,2,20,N,B
4929c5c80aeb9ab,2,21,N,A
0d07605311abcc7,2,21,N,A
afeddb6ec8966a2,1,25,N,B
7e766a5b583ea3e,2,24,N,B
cbb0b09e529ed78,2,24,N,A
259de77dd905588,1,32,N,A
9348e6865e50210,2,16,N,B
d2e342e300f93a9,2,27,N,A
f863026c5dff97e,1,24,N,B
afee33b84e166a4,1,29,N,A
58212e65f8d3dd9,1,26,N,A
e67761c1835e4ed,2,35,N,A
5977c40c90a6d81,1,22,N,A
dbab74db047333e,1,34,N,A
262509c381f2dc2,1,35,N,A
1424660acb07e07,1,31,N,A
789d68422b6764f,2,52,N,A
7dc1d19a4ce177c,1,29,N,B
66f1707d6199b73,2,28,Y,A
813d418d3ec5b44,1,31,N,A
afcd6dbfe60b400,1,23,N,B
cb38bd21a07538c,1,24,N,A
db5a2b55d47c82b,2,36,N,A
4ed70877aada179,2,40,N,A
a6c658144953aaa,1,20,N,A
c5e6f6bdffc9a34,1,25,N,B
e463d93c9e22a28,1,24,N,B
acbe8773e7de050,2,26,N,A
ed68fcd5605e491,2,45,N,B
eae740c9504496a,2,39,N,A
0042831ac7e98e2,1,30,N,A
173264d2d1f234c,2,23,N,A
731b75e27ba11af,2,23,N,B
24ed2bf584cd7c9,2,42,N,A
69e0699fa6bc4e7,1,21,N,A
4405d923f183d8a,2,36,N,A
65648d8488c51ad,2,37,N,A
e5d8ee83788bc7a,2,21,N,B
9b3b9d2904bef23,1,23,N,B
85af6f8afdff737,1,26,N,A
39736d4f61cc0a1,1,21,N,B
ec9e9618b3d338d,2,33,N,B
edf05af6d80828b,1,25,N,A
0d4fc40cb10c7ec,2,29,N,A
cdef1342fdaafcd,2,25,N,A
7a6e4d9114e145f,2,30,N,A
5776172e7ee6f67,1,43,N,A
b3c5d6bf6610b75,2,27,N,A
f0cf95a30d89bd4,2,34,N,A
b485566ba7b9451,1,22,N,A
39175a07041a5be,2,35,N,B
862a39d1ddc765b,2,36,N,A
bc16b5a51cfebc3,2,27,N,A
872e82c84c7ca8d,2,37,N,A
1b9dbc1f6401e25,2,25,N,B
5fef8e7edee1753,2,29,N,A
2cf2ec004e72558,1,37,N,A
145f62d0006df32,2,20,N,A
5fd053f28de4042,1,37,N,A
add6239aecea6e2,2,27,N,A
bba5797ab7bc7c7,2,33,N,B
e78a35f82b3803e,2,54,N,A
570732efe5f5da1,1,22,N,A
7849df1c82144a0,2,29,N,A
3624c8c71b23926,2,40,N,A
062516f67243727,2,28,N,A
12dc9237f7b0842,2,28,N,A
403320fc5ed1229,1,19,N,B
2673e9be2ad36b5,2,37,N,B
c32e584a2f69597,2,23,N,A
093c462e15ac987,2,25,N,A
63453fe3551dc05,2,25,N,A
81f18290902bdfa,1,23,N,A
e3fc0412622e730,1,29,N,B
18c410b704a84f5,2,27,N,B
bbb0612e83f9b28,2,32,N,A
eec148f16ce44d8,1,24,N,A
0877475f7f8315d,2,30,N,A
1eb0d5eeb790d99,2,24,N,B
fc8bcc927357379,1,32,N,B
71ebddbcec5467e,2,23,N,A
4d305a7f70d78ae,2,30,N,B
d976931d98b7a12,2,26,N,B
f77327f270c2290,2,32,N,A
b2b76a49fe569b5,1,23,N,B
0d96309a3a1f2a8,1,27,N,A
7e1b0c0d1db0c90,2,38,N,A
d92e39b46f01d2d,1,30,N,B
b7ea5790748edfa,1,43,N,A
8b08a55b0356cfd,1,23,N,B
6e318c69110fab9,1,18,N,B
07d11e8d721c950,1,19,N,B
132ab7d3fdf06bc,2,26,N,A
680860074a2e266,2,28,N,B
dafad8b35604eee,2,28,N,A
84f1c618aa95d7c,1,31,N,A
7901a850aa50f29,2,35,N,A
6be0bf336582850,1,21,N,A
2658ec7ebc2ca68,1,28,N,A
913ee3f90fb1723,1,24,N,B
d950c5c3298285a,2,32,N,A
1395437220295e8,1,39,N,A
046b2b58e38902f,1,26,N,A
4a4d037cb17657f,2,17,N,B
54ba110a8db7f27,1,23,N,A
573bafb21126c25,2,40,N,A
5f2f1f40849ed3f,2,26,N,A
f3c6c2ae8fa8626,1,43,N,A
5f7e2d65c149bc0,2,31,N,A
01d102802336858,2,29,N,A
779257e9ea121d5,2,24,N,B
05457fc5ca977d7,1,21,N,B
68281efa97035ef,1,28,N,A
aceea68c92739b6,1,23,N,A
57b6f7cafa5c7e8,1,27,N,B
7e40afe3034ea4f,2,27,N,A
d6b0fa448485b04,1,29,N,A
b6726589c1571ad,1,23,N,B
e065d34a8cbfbaf,1,26,N,A
ead1b7b7bdeae5f,1,28,N,A
56e947dd69b603a,1,21,N,B
41d7ce975e44f5c,1,24,N,B
ccc1914c009e70e,2,26,N,A
610694156d26468,1,30,N,A
fb966ee27adde23,1,31,N,A
95352d5ea1dde2b,2,23,N,A
3a1b907b4a8a912,2,28,N,A
1a2fef4e1b0b31b,2,46,N,A
c76aa727abdb18d,2,31,N,A
eab606df76e0db0,2,27,N,A
c4d5678f2452c30,2,32,N,B
11609eafc717ebd,2,23,N,B
d27ddff370d47af,1,23,N,A
2e56aa2d5fb268d,2,40,N,A
6a769811f066648,2,31,N,A
36c1912cf1637cc,2,38,N,A
7a93e9065e67bd2,2,26,N,A
1b1392008250cd1,2,28,N,A
77601c65c3466b2,1,25,Y,B
86885dbaeb46b05,1,29,N,A
68c5a2e93a4e9c8,1,39,N,B
affb8e3f95160d2,2,20,N,A
7656de3aa20e593,1,21,N,B
d86443005b237e3,2,29,N,B
bdd12b0e88b806c,1,39,N,B
6477e10449c8e6e,1,25,N,A
a1d12789d316934,1,29,N,A
1f9feef686ba73e,1,35,N,A
b3116b643e31ad9,2,32,N,B
002051d8fb4bc41,2,21,N,A
af82f4f536f8781,2,33,N,A
59e6ae3bfa564c8,1,37,N,A
a530f6befb0557e,1,26,N,A
b0709cff9078743,1,27,N,A
0c2d2c31b7e4b59,2,24,N,A
5f6880655466841,1,38,N,A
10b01c30e852747,2,25,N,A
9194af6e11a9726,2,27,N,A
cb1bdf3a23283d4,1,29,N,B
fae5fe72ada64ad,1,24,N,B
47c51cd4d6fd519,2,20,N,A
833d7f7c909c792,1,25,N,A
977783d57d86d5a,2,38,N,A
b6900dd991be6aa,2,21,N,B
89323f5825f3b77,2,39,N,B
645b594e20f183b,1,26,N,A
a12f5cdb006e308,2,27,N,A
5bd785c0a0dec69,2,29,N,A
f40670b0d204f5a,1,26,N,B
f55800b4e14734d,1,25,N,B
57794c03cb1f381,2,25,N,B
bac0b9232b21aa3,2,34,N,A
ca7fe8bbedd4007,1,52,N,A
4d6d148036864a5,2,33,N,A
fea0e46a49c3371,1,30,N,A
0cc6007190c144f,1,53,N,A
ef3637a6892020a,2,35,N,A
912f32629362095,1,26,N,A
3184010ed09ea53,1,24,N,B
cf1ffdc3325e201,2,29,N,B
9aac0fdd1109ad2,2,40,N,B
d54bc97da3373a2,2,23,N,A
7aa84ec9d074943,2,48,N,B
f557c12f9d9d2ea,1,28,N,A
91fbd79ffbfd6c8,2,34,N,B
29f4118441f49d9,1,24,N,A
ad495b42d82c60a,1,31,N,A
15313282bdd7c43,1,21,N,B
2d32bb9ab018e12,2,29,N,B
cd4d4d25a674811,2,36,N,B
65530a28f4b5763,1,52,N,A
1868dcf5e27aaa3,1,46,N,A
f7127427fe02339,2,21,N,B
18e616ff2be571b,2,29,N,A
aeb51da27eeba20,1,22,N,B
650d139b016cf8e,1,24,N,A
6f00d7ee1ee9802,2,31,N,B
73e1f8921e38374,2,26,N,A
6704ccdb8a37103,2,40,N,A
82f3c47747babd9,2,38,N,A
